0,0.0,0.0,40.0
1,1000.0,0.0,40.0
2,500.0,866.0,40.0
3,-500.0,866.0,40.0
4,-1000.0,0.0,40.0
5,-500.0,-866.0,40.0
6,500.0,-866.0,40.0
